,title,link
3852,"목포시, 우후죽순 코로나 확진자 6명 추가 발생에 초 긴장",http://www.newsfreezone.co.kr/news/articleView.html?idxno=312331
3853,코로나 후 은행에 둔 돈 6000조…세계 소비 곧 폭발?,https://biz.sbs.co.kr/article_hub/20000012140?division=NAVER
3854,코로나19 헌신 감사 속 전문가 의견 최대 반영 약속,http://www.monews.co.kr/news/articleView.html?idxno=303492
3855,[뉴욕유가] 코로나19 경계 속 긍정적 지표에 1% 반등,http://yna.kr/AKR20210424004700009?did=1195m
3856,"아시아나 ∙ 에어부산 ∙ 에어서울, 포스트 코로나 공동 협의체 발족",https://biz.sbs.co.kr/article_hub/20000012686?division=NAVER
3857,코로나 백신 이상반응 321건 추가…백신과의 연관성 미확인,https://news.joins.com/article/olink/23637253
3858,"'AZ 사지마비' 간호조무사 남편 ""文에 배신, 코로나 걸릴 걸""",http://news.tf.co.kr/read/national/1855707.htm
3859,'코로나 청정구역' 에베레스트에서 첫 확진자 발생,http://news.mk.co.kr/newsRead.php?no=392412&year=2021
3860,"""불가리스로 코로나 잡는다"" 또 불매운동 자초한 남양유업 [뭘스트리트 21화]",https://news.sbs.co.kr/news/endPage.do?news_id=N1006294332&plink=ORI&cooper=NAVER
3861,"[속보] 전남대병원 입원 환자 코로나 확진 ""176명 검사 진행, 14명 자가격리""",http://www.ccreview.co.kr/news/articleView.html?idxno=310061
3862,"[종합IS] 권혁수, 코로나 양성→'꿈꾸라' DJ 전효성도 자가격리",http://isplus.live.joins.com/news/article/article.asp?total_id=24041519
3863,"프로야구 키움 응원 취소 ""업체 직원 코로나 확진 판정""",http://www.ccreview.co.kr/news/articleView.html?idxno=310058
3864,코로나 지워버린 LG생건 '차석용 매직',https://www.hankyung.com/economy/article/2021042263551
3865,"코로나로 작년에 건너뛴 교원평가, 올해 실시…동료평가는 제외",http://yna.kr/AKR20210422058800530?did=1195m
3866,'코로나 폭풍 속 인도'에 美·유럽이 내민 지원 손길,https://www.asiatoday.co.kr/view.php?key=20210426010015466
3867,"천안, 타지역발 코로나19 확진자 비율 폭증 …최근 1개월 평균 64.4%",http://www.dynews.co.kr/news/articleView.html?idxno=627399
3868,코로나發 고용 충격 ‘남보다 女’에 더 혹독,http://news.heraldcorp.com/view.php?ud=20210422000824
3869,"한국, 코로나 이후 세계 10대 경제국 진입…브라질 탈락",https://www.news1.kr/articles/?4281896
3870,'코로나 불가리스'에 결국…남양유업 세종공장 두달 문닫는다,https://news.joins.com/article/olink/23632950
3871,"아산시, 코로나19 방지를 위한 '안심방역버스' 운행",http://www.ggilbo.com/news/articleView.html?idxno=843354
3872,"KAI, 포스트 코로나시대 대비 선제적 투자 나서",http://www.busan.com/view/busan/view.php?code=2021042209281168694
3873,"'펜데믹 예언' 빌 게이츠 ""우리에겐 백신 있다...코로나 끝날 것""",http://www.ajunews.com/view/20210424161713972
3874,"부여군, 사회적경제기업 집중육성으로 포스트코로나 대비",http://www.dynews.co.kr/news/articleView.html?idxno=627131
3875,"EDGC임직원, 코로나19 극복 혈액수급 동참",http://www.fnnews.com/news/202104231433537212
3876,"예술위, '2020 문예연감' 발간...코로나19 직전 문화예술활동 증가 추세",http://www.gokorea.kr/news/articleView.html?idxno=704478
3877,"경산 16명·안동 8명·구미 4명 등 경북, 코로나19 확진자 32명 발생",http://www.kyongbuk.co.kr/news/articleView.html?idxno=2074969
3878,"권혁수 확진, 코로나19 양성판정 ""심려 끼쳐드려 죄송""",https://daily.hankooki.com/lpage/entv/202104/dh20210422143206139020.htm?s_ref=nv
3879,"대전 코로나19, 24일 4명 감염 ... 누적 1671명",http://www.kukinews.com/newsView/kuk202104240052
3880,성남시 75세 코로나19 예방접종 수송차량 16대로 늘려,http://www.hkbs.co.kr/news/articleView.html?idxno=629200
3881,"KYK아키텍츠 권영근대표, 코로나시대 ""힐링의건축"" 청주예술의전당 특별강연",http://news.mk.co.kr/newsRead.php?no=398403&year=2021
3882,"경찰, 헬스장서 초과근무? 코로나 검사로 들통난 꼼수 신청",http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0300&key=20210426.22008007546
3883,"MBC측 ""'꿈꾸라' 전효성·제작진 코로나19 검사""…권혁수 확진 여파",http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=389782
3884,일본 코로나19 긴급사태 앞두고 스가 '올림픽 강행 의지' 표명,https://news.sbs.co.kr/news/endPage.do?news_id=N1006293587&plink=ORI&cooper=NAVER
3885,"'골프여제' 박세리도 코로나19 확진...""격리 후 건강히 돌아오겠다""",http://www.stnsports.co.kr/news/articleView.html?idxno=135292
3886,[코로나19] 644명 확진...닷새 만에 일단 600명대,https://news.bbsi.co.kr/news/articleView.html?idxno=3029670
3887,코로나19 어제 549명 신규확진…이틀 연속 500명대,https://biz.sbs.co.kr/article_hub/20000012168?division=NAVER
3888,권혁수 코로나 확진…전효성 등 MBC 라디오 관계자도 검사,https://news.joins.com/article/olink/23636082
3889,해군 함정서 코로나19 첫 집단감염…33명 무더기 확진(종합2보),https://www.news1.kr/articles/?4285060
3890,"디크런치 코로나 확진 여파‥윤지성 측 “선제적 대응 검사, 밀접접촉자 NO”(전문)",https://www.newsen.com/news_view.php?uid=202104241652082510
3891,"스테이씨 측 ""전원 코로나19 음성..활동 재개"" [공식입장]",http://enews.imbc.com/News/RetrieveNewsInfo/312359
3892,"춘천사암연 봉축점등식 ""코로나19 극복과 시민 안녕"" 기원",https://news.bbsi.co.kr/news/articleView.html?idxno=3029663
3893,"김동일 보령시장, 코로나19 예방접종 어르신들 안내 봉사",https://www.cctoday.co.kr/news/articleView.html?idxno=2139849
3894,"여행자 80% ""코로나19 이후 숙소 위생·청결 더 따진다""",http://www.newsis.com/view/?id=NISX20210423_0001417196&cID=10701&pID=10700
3895,코로나19 시대 '집콕'과 '스마트폰'이 부르는 디지털 질병,http://yna.kr/AKR20210421140900017?did=1195m
3896,"아산시, 코로나19 확진자 2명(#474~#475 / 충남 #2955~#2956) 추가 발생",http://www.newstnt.com/news/articleView.html?idxno=76294
3897,청주시 청원구 코로나 백신접종 간담회,http://www.cctimes.kr/news/articleView.html?idxno=654847
3898,대구 서구 소재 사우나·달성군 일가족 등서 코로나 확진…14명 신규 발생,http://tk.newdaily.co.kr/site/data/html/2021/04/25/2021042500007.html
3899,[속보] 코로나19 어제 644명 신규확진.. 닷새 만에 700명 아래로,http://www.fnnews.com/news/202104250933450287
3900,[속보] 코로나19 어제 644명 신규확진.. 닷새 만에 700명 아래로,http://www.fnnews.com/news/202104250933450287
3901,[속보] 휴일 영향에 코로나19 어제 500명 신규확진,https://www.ekn.kr/web/view.php?key=20210426010005087
3902,청주 7명 추가 코로나19 확진…이삿짐센터 외국인근로자 관련 10명째,http://www.newsis.com/view/?id=NISX20210423_0001417457&cID=10806&pID=10800
3903,"레슬링 대표팀, 코로나19 추가 확진자 3명 발생…총 11명",http://yna.kr/AKR20210423053500007?did=1195m
3904,[서울 말고] 어쩌다가 ‘코로나 진주시’ / 권영란,http://www.hani.co.kr/arti/opinion/column/992480.html
3905,브라질 자체 개발 코로나19 백신 후보 임상시험 승인 요청,http://yna.kr/AKR20210424002900094?did=1195m
3906,"英, 집에서 먹는 코로나19 치료제 개발 착수 “가을 복용 목표”",https://www.donga.com/news/article/all/20210421/106525161/1
3907,서울 서초파출소 직원 1명 코로나19 확진,http://news.kbs.co.kr/news/view.do?ncd=5170429&ref=A
3908,권혁수 확진→'꿈꾸라' DJ 전효성 코로나19 검사...오늘(22일) 대타 투입,https://star.ytn.co.kr/_sn/0117_202104221527427194
3909,"홍남기 ""코로나 백신 본격 들어오면 하루 150만명 접종 가능""",https://www.nocutnews.co.kr/news/5539834
3910,"홍남기 ""코로나 백신 본격 들어오면 하루 150만명 접종 가능""",https://www.nocutnews.co.kr/news/5539834
3911,"""폐업도 못해요""…코로나 직격탄 맞은 여행사, 숫자 늘어난 이유",http://news.tf.co.kr/read/economy/1856511.htm
3912,"경북도, '코로나19' 신규확진 32명... 누적확진 총 3957명",http://www.gukjenews.com/news/articleView.html?idxno=2209654
3913,"EDGC, 코로나 극복 임직원 혈액수급 동참",https://www.sedaily.com/NewsView/22L73IXOWT
3914,대구지법 직원 1명 코로나19 확진,https://news.imaeil.com/Society/2021042316084977869
3915,[밀착카메라] 코로나 잊은 '한강의 밤'…마스크 벗고 집단술판,https://news.jtbc.joins.com/article/article.aspx?news_id=NB12001631
3916,전북도교육청 코로나19 모의훈련 대응력 키운다,http://www.domin.co.kr/news/articleView.html?idxno=1337890
3917,"""운동백신으로 코로나19 이겨내요""…5월1일까지 체육주간 시행",https://www.news1.kr/articles/?4284184
3918,"방송인 권혁수, 코로나19 양성 판정",https://www.vop.co.kr/A00001565403.html
3919,"셀트리온-휴마시스 코로나19 신속진단키트, 美 FDA 긴급사용승인",http://www.edaily.co.kr/news/newspath.asp?newsid=01476006629017760
3920,"삼양홀딩스-엠큐렉스, mRNA 코로나19 백신 개발 위해 맞손",https://daily.hankooki.com/lpage/industry/202104/dh20210422095405148390.htm?s_ref=nv
3921,손준호 코로나19 양성→공연계 발칵…김소현·김준수·신성록 음성,http://www.sportsworldi.com/newsView/20210424505744
3922,"코로나로 유예된 교원평가, 올해 재개...교원단체 반발",https://www.sedaily.com/NewsView/22L6N0Y0UK
3923,"정읍시보건소, 시민 70% 이상 면역 확보 목표 코로나19 백신 예방접종 총력",http://www.jjan.kr/news/articleView.html?idxno=2106899
3924,"코로나19 1차 백신 접종자, 55일만에 200만 돌파",https://view.asiae.co.kr/article/2021042220102260108
3925,"손준호, 코로나19 양성 판정…""스태프·접촉자 즉시 검사"" [공식입장]",http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202104231108184641&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news
3926,"[코로나19] 홍남기 총리 대행, 11월 집단면역 달성 충분히 물량 확보...상반기중 1천20만명 접종",https://news.bbsi.co.kr/news/articleView.html?idxno=3029717
3927,원주 코로나19 확진자 1명(623번) 추가 발생,http://www.kwnews.co.kr/nview.asp?aid=221042300001
3928,"""코로나 치료제·백신 개발 '완주'로 미래 팬데믹 대비해야""",https://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2021042610561128677
3929,한빛부대 군인 휴가귀국길서 코로나 확진판정,https://www.sedaily.com/NewsView/22L7J7AQYR
3930,"유준상, 뮤지컬협회에 1억원 기부…""코로나19 속 무대 지켜지길""",https://www.news1.kr/articles/?4282822
3931,부산 코로나19 산발적 감염 이어져…이틀 연속 40명대,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0300&key=20210424.99099007225
3932,"미 CDC 국장 ""임신부도 코로나 백신 맞도록 권고""",https://www.sedaily.com/NewsView/22L7I9EYU5
3933,"진안군 부귀면, 코로나19 불구 기부 열기 '훈훈'",http://www.thekpm.com/view.php?ud=2021042615213154188c6567be4c_17
3934,"손준호·권혁수 감염, 연예계도 코로나19 비상 [종합]",http://sports.khan.co.kr/news/sk_index.html?art_id=202104232213003&sec_id=540201&pt=nv
3935,코로나 '가짜백신' 사기 기승…백신인줄 알았는데 안티링클,http://www.yonhapnewstv.co.kr/MYH20210422012300038/?did=1825m
3936,전북 밤사이 코로나19 확진자 '0'…확산세 주춤,http://yna.kr/AKR20210424023700055?did=1195m
3937,코로나19 중대본 회의 참석하는 황희-한정애 장관,http://www.newspim.com/news/view/20210425000143
3938,코로나19 자가검사키트 국내 첫 번째 품목허가,http://www.bosa.co.kr/news/articleView.html?idxno=2149171
3939,강다니엘 코로나19 검사 예정...'확진' 디크런치와 같은 무대 여파,http://www.newsinside.kr/news/articleView.html?idxno=1107785
3940,코로나19 신규 확진자 수 735명,http://www.newsis.com/view/?id=NISI20210422_0017376437
3941,"전북교육청, 학교 내 코로나19 발생 대응력 강화",http://news.kbs.co.kr/news/view.do?ncd=5170031&ref=A
3942,코로나 등 감염병·재난 발생에도 장애인 긴급활동지원 가능,http://www.mdtoday.co.kr/mdtoday/index.html?no=419039
3943,"검사 후 1시간 뒤 통보…서울대, 코로나19 신속검사 첫발",http://yna.kr/AKR20210423076100004?did=1195m
3944,코로나19 신규확진 785명… 이틀째 800명 근접,http://www.kukinews.com/newsView/kuk202104240009
3945,"통영시, 코로나19 입원·격리 시민에 생활지원비 지급",http://www.viva100.com/main/view.php?key=20210426010007428
3946,"[단독] 에스디바이오센서, 아이큐어와 코로나19 신속진단키트 유통 계약",http://www.edaily.co.kr/news/newspath.asp?newsid=02387846629019072
3947,"<포토> 홍남기, 코로나19 백신 수급 및 접종 관련 계획 대국민 담화 발표",https://www.dailian.co.kr/news/view/985382/?sc=Naver
3948,'코로나 자가격리' 정경심 항소심 재판 2주 연기,https://news.sbs.co.kr/news/endPage.do?news_id=N1006293327&plink=ORI&cooper=NAVER
3949,[국내 코로나19 현황] 24일 21시기준하여 전날보다 137명 줄어든 585명 발생,http://www.newsfreezone.co.kr/news/articleView.html?idxno=312310
3950,"바이든 ""코로나19백신, 외국에 보낼 만큼 충분치 않아""",http://www.newsis.com/view/?id=NISX20210422_0001415430&cID=10101&pID=10100
3951,‘文부정평가 이유’ 1위 부동산 - 2위 코로나,http://www.munhwa.com/news/view.html?no=2021042301070530120001
3952,[사진] 홍성군 '주말도 코로나19 백신 접종',http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002738060&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
3953,[26일 오늘의 상한가] 넥스트사이언스·팜젠사이언스·수젠텍·에이치엘비파워 '코로나 관련주 강세',http://www.ccreview.co.kr/news/articleView.html?idxno=310146
3954,"'럭셔리 전략' 적중…LG생건, 코로나 뚫고 1분기 사상 최대 실적(종합)",https://www.news1.kr/articles/?4283491
3955,경북 코로나19 신규 확진 22명 늘어,https://bit.ly/32JeqeN
3956,"[속보] 세종시, '코로나19 효과 논란' 남양유업 2개월 영업정지",https://www.hankyung.com/economy/article/2021041912007
3957,"국민절반이상 ""코로나로 우울하다""…'극단적선택' 생각 8.3%",https://news.imaeil.com/Society/2021042011374762232
3958,대전서 중학생 탁구선수 등 4명 코로나 확진,https://www.news1.kr/articles/?4285497
3959,삼양홀딩스·엠큐렉스 코로나 백신 공동개발 협약,http://www.dt.co.kr/contents.html?article_no=2021042302101831102002&ref=naver
3960,"日코로나 신규확진 나흘째 5천 명대…""도쿄 등 4곳 긴급사태 발령""",https://imnews.imbc.com/news/2021/world/article/6159161_34880.html
3961,'이슈픽 쌤과 함께' 코로나19 백신 효능률의 진실,http://www.cbci.co.kr/news/articleView.html?idxno=414394
3962,귀국 한빛부대원 코로나19 확진...현지 장병 검사 예정,https://www.ytn.co.kr/_ln/0101_202104241119225731
3963,"대구, 코로나19 신규 확진 14명",http://www.dkilbo.com/news/articleView.html?idxno=331707
3964,"신성록 측 ""코로나19 음성, 결과 상관없이 자가격리""(공식)",http://www.joynews24.com/view/1361424
3965,22일 코로나 확진자 735명...105일 만에 최대 규모,https://www.pressian.com/pages/articles/2021042209455121780?utm_source=naver&utm_medium=search
3966,[공군17전비] “숨겨진 보물 찾으며 코로나 블루 날려요”,http://kookbang.dema.mil.kr/newsWeb/20210427/2/BBSMSTR_000000010025/view.do
3967,"유은혜 부총리 ""코로나19 자가검사키트 학교 적용 신중해야""",http://www.fnnews.com/news/202104211009598126
3968,"서천군, 코로나19 확진자 2명 추가 발생… 자가 격리중 확진",http://www.jbnews.com/news/articleView.html?idxno=1336865
3969,"[단독]엔씨, 코로나 확진자 8명 발생…""오늘부터 전사 재택""",http://www.newsis.com/view/?id=NISX20210419_0001411120&cID=13001&pID=13000
3970,코로나 19 신규확진 500명 국내확진 469명 해외유입 31명,http://www.whosaeng.com/126648
3971,"뮤지컬 배우 손준호, 코로나19 확진",http://www.kukinews.com/newsView/kuk202104230079
3972,코로나 이후 ‘자전거’ 인기 폭발… 기사회생한 자전거 업계,http://www.viva100.com/main/view.php?key=20210426010007330
3973,코로나19 신규확진 785명…이틀째 800명 육박,http://www.shinailbo.co.kr/news/articleView.html?idxno=1403630
3974,"[전문] 뮤지컬 배우 손준호, 코로나19 확진…""현재 감염경로 파악 위해 조치 기다리고 있어""",http://sports.chosun.com/news/ntype.htm?id=202104230100198010012888&servicedate=20210423
3975,"강다니엘 측 ""코로나 선제적 검사 예정..'음중'은 사전 녹화"" (전문)[공식입장]",http://www.osen.co.kr/article/G1111566735
3976,"씨젠 코로나19 진단키트, 247억 규모 스코틀랜드 공급계약 체결",http://www.edaily.co.kr/news/newspath.asp?newsid=03867126629018744
3977,"유준상, 뮤지컬협회 1억 기부 ""코로나19 속 무대 지키기 위해""",http://news.tf.co.kr/read/entertain/1856197.htm
3978,"서천군, 코로나19 4차 맞춤형 한시 생계지원…다음달 신청",http://www.mrepublic.co.kr/news/articleView.html?idxno=75372
3979,“23일 전 세계 코로나19 신규 확진 89.3만명…사상 최다”,http://www.newsway.co.kr/news/view?tp=1&ud=2021042421551407931
3980,코로나 확진자 이틀째 500명대...백신 접종률 3.2%,https://www.pressian.com/pages/articles/2021042010111485291?utm_source=naver&utm_medium=search
3981,코로나19 백신 수급 관련 대국민담화 발표하는 홍남기 국무총리 직무대행[포토],https://www.vop.co.kr/A00001565899.html
3982,코로나19 이중 변이 바이러스 이어 '삼중'까지 발견…전염력 더 강한 듯,http://www.segye.com/content/html/2021/04/22/20210422518897.html?OutUrl=naver
3983,꼬리 무는 소규모 집단감염…경남 61명 코로나 확진(종합),http://yna.kr/AKR20210422049451052?did=1195m
3984,"씨젠, 스코틀랜드에 247억원 규모 코로나19 진단키트 공급",https://www.sedaily.com/NewsView/22L6MHSBK8
3985,전남 코로나19 감염 확산…방역수칙 강화 등 '비상',https://www.nocutnews.co.kr/news/5541741
3986,박세리도 코로나 감염. 연이은 감염에 방송가 비상,http://www.viewsnnews.com/article?q=191248
3987,"기업銀, 롯데칠성과 코로나19 극복 위한 협력사업 업무협약",https://view.asiae.co.kr/article/2021042309012457505
3988,"[포토]코로나 신규 확진 닷새 만에 700명대 아래로, 주말 사이 주춤하나",http://www.edaily.co.kr/news/newspath.asp?newsid=01246406629019728
3989,"日, 코로나19 신규확진 나흘째 5천명 넘어… 전체 사망자수 1만명 육박",https://view.asiae.co.kr/article/2021042421123272490
3990,"日, 코로나19 신규확진 나흘째 5천명 넘어… 전체 사망자수 1만명 육박",https://view.asiae.co.kr/article/2021042421123272490
3991,"코로나19 백신, 빨리 많이 맞아야",http://www.whosaeng.com/126642
3992,"코로나19 '특별 방역 주간' 돌입, 달라지는 점은?",https://www.etoday.co.kr/news/view/2019398
3993,"""화이자 코로나 백신, 2주간 일반 냉동고 보관 가능""",http://www.cstimes.com/news/articleView.html?idxno=458538
3994,"삼양홀딩스-엠큐렉스, mRNA 코로나19 백신 개발 위해 맞손",http://www.edaily.co.kr/news/newspath.asp?newsid=01902406629018744
3995,"세계 최고봉 에베레스트까지 코로나 확산…""확진자 여러명 발생""",http://yna.kr/AKR20210423101000077?did=1195m
3996,경남 코로나19 확산세 '심각'… 61명 추가 확진(종합),http://www.newsis.com/view/?id=NISX20210422_0001416192&cID=10812&pID=10800
3997,"LA카운티, 코로나19 백신 접종 700만 회분 바라본다",https://www.radiokorea.com/news/article.php?uid=363818
3998,[속보] 코로나19 어제 신규확진 735명···예방접종 190만 명 완료,https://www.sedaily.com/NewsView/22L6LAPARI
3999,"서울대, '코로나19 신속 분자진단 검사 시범 도입' [TF사진관]",http://news.tf.co.kr/read/photomovie/1856478.htm
4000,"日, 코로나19 신규확진 나흘째 5천명 넘어… 전체 사망자수 1만명 육박",https://view.asiae.co.kr/article/2021042421123272490
4001,"코로나19 백신, 빨리 많이 맞아야",http://www.whosaeng.com/126642
4002,"코로나19 '특별 방역 주간' 돌입, 달라지는 점은?",https://www.etoday.co.kr/news/view/2019398
4003,"""화이자 코로나 백신, 2주간 일반 냉동고 보관 가능""",http://www.cstimes.com/news/articleView.html?idxno=458538
4004,"삼양홀딩스-엠큐렉스, mRNA 코로나19 백신 개발 위해 맞손",http://www.edaily.co.kr/news/newspath.asp?newsid=01902406629018744
4005,"세계 최고봉 에베레스트까지 코로나 확산…""확진자 여러명 발생""",http://yna.kr/AKR20210423101000077?did=1195m
4006,경남 코로나19 확산세 '심각'… 61명 추가 확진(종합),http://www.newsis.com/view/?id=NISX20210422_0001416192&cID=10812&pID=10800
4007,"LA카운티, 코로나19 백신 접종 700만 회분 바라본다",https://www.radiokorea.com/news/article.php?uid=363818
4008,[속보] 코로나19 어제 신규확진 735명···예방접종 190만 명 완료,https://www.sedaily.com/NewsView/22L6LAPARI
4009,"서울대, '코로나19 신속 분자진단 검사 시범 도입' [TF사진관]",http://news.tf.co.kr/read/photomovie/1856478.htm
4010,"日, 코로나19 신규확진 나흘째 5천명 넘어… 전체 사망자수 1만명 육박",https://view.asiae.co.kr/article/2021042421123272490
4011,"코로나19 백신, 빨리 많이 맞아야",http://www.whosaeng.com/126642
4012,"코로나19 '특별 방역 주간' 돌입, 달라지는 점은?",https://www.etoday.co.kr/news/view/2019398
4013,"""화이자 코로나 백신, 2주간 일반 냉동고 보관 가능""",http://www.cstimes.com/news/articleView.html?idxno=458538
4014,"삼양홀딩스-엠큐렉스, mRNA 코로나19 백신 개발 위해 맞손",http://www.edaily.co.kr/news/newspath.asp?newsid=01902406629018744
4015,"세계 최고봉 에베레스트까지 코로나 확산…""확진자 여러명 발생""",http://yna.kr/AKR20210423101000077?did=1195m
4016,경남 코로나19 확산세 '심각'… 61명 추가 확진(종합),http://www.newsis.com/view/?id=NISX20210422_0001416192&cID=10812&pID=10800
4017,"LA카운티, 코로나19 백신 접종 700만 회분 바라본다",https://www.radiokorea.com/news/article.php?uid=363818
4018,[속보] 코로나19 어제 신규확진 735명···예방접종 190만 명 완료,https://www.sedaily.com/NewsView/22L6LAPARI
4019,"서울대, '코로나19 신속 분자진단 검사 시범 도입' [TF사진관]",http://news.tf.co.kr/read/photomovie/1856478.htm
4020,"日, 코로나19 신규확진 나흘째 5천명 넘어… 전체 사망자수 1만명 육박",https://view.asiae.co.kr/article/2021042421123272490
4021,"코로나19 백신, 빨리 많이 맞아야",http://www.whosaeng.com/126642
4022,"코로나19 '특별 방역 주간' 돌입, 달라지는 점은?",https://www.etoday.co.kr/news/view/2019398
4023,"""화이자 코로나 백신, 2주간 일반 냉동고 보관 가능""",http://www.cstimes.com/news/articleView.html?idxno=458538
4024,"삼양홀딩스-엠큐렉스, mRNA 코로나19 백신 개발 위해 맞손",http://www.edaily.co.kr/news/newspath.asp?newsid=01902406629018744
4025,"세계 최고봉 에베레스트까지 코로나 확산…""확진자 여러명 발생""",http://yna.kr/AKR20210423101000077?did=1195m
4026,경남 코로나19 확산세 '심각'… 61명 추가 확진(종합),http://www.newsis.com/view/?id=NISX20210422_0001416192&cID=10812&pID=10800
4027,"LA카운티, 코로나19 백신 접종 700만 회분 바라본다",https://www.radiokorea.com/news/article.php?uid=363818
4028,[속보] 코로나19 어제 신규확진 735명···예방접종 190만 명 완료,https://www.sedaily.com/NewsView/22L6LAPARI
4029,"서울대, '코로나19 신속 분자진단 검사 시범 도입' [TF사진관]",http://news.tf.co.kr/read/photomovie/1856478.htm
4030,"씨젠, 스코틀랜드에 247억원 규모 코로나19 진단키트 공급",https://www.sedaily.com/NewsView/22L6MHSBK8
4031,전남 코로나19 감염 확산…방역수칙 강화 등 '비상',https://www.nocutnews.co.kr/news/5541741
4032,박세리도 코로나 감염. 연이은 감염에 방송가 비상,http://www.viewsnnews.com/article?q=191248
4033,"기업銀, 롯데칠성과 코로나19 극복 위한 협력사업 업무협약",https://view.asiae.co.kr/article/2021042309012457505
4034,"[포토]코로나 신규 확진 닷새 만에 700명대 아래로, 주말 사이 주춤하나",http://www.edaily.co.kr/news/newspath.asp?newsid=01246406629019728
4035,"日, 코로나19 신규확진 나흘째 5천명 넘어… 전체 사망자수 1만명 육박",https://view.asiae.co.kr/article/2021042421123272490
4036,"코로나19 백신, 빨리 많이 맞아야",http://www.whosaeng.com/126642
4037,"코로나19 '특별 방역 주간' 돌입, 달라지는 점은?",https://www.etoday.co.kr/news/view/2019398
4038,"""화이자 코로나 백신, 2주간 일반 냉동고 보관 가능""",http://www.cstimes.com/news/articleView.html?idxno=458538
4039,"삼양홀딩스-엠큐렉스, mRNA 코로나19 백신 개발 위해 맞손",http://www.edaily.co.kr/news/newspath.asp?newsid=01902406629018744
4040,"씨젠, 스코틀랜드에 247억원 규모 코로나19 진단키트 공급",https://www.sedaily.com/NewsView/22L6MHSBK8
4041,전남 코로나19 감염 확산…방역수칙 강화 등 '비상',https://www.nocutnews.co.kr/news/5541741
4042,박세리도 코로나 감염. 연이은 감염에 방송가 비상,http://www.viewsnnews.com/article?q=191248
4043,"기업銀, 롯데칠성과 코로나19 극복 위한 협력사업 업무협약",https://view.asiae.co.kr/article/2021042309012457505
4044,"[포토]코로나 신규 확진 닷새 만에 700명대 아래로, 주말 사이 주춤하나",http://www.edaily.co.kr/news/newspath.asp?newsid=01246406629019728
4045,"日, 코로나19 신규확진 나흘째 5천명 넘어… 전체 사망자수 1만명 육박",https://view.asiae.co.kr/article/2021042421123272490
4046,"코로나19 백신, 빨리 많이 맞아야",http://www.whosaeng.com/126642
4047,"코로나19 '특별 방역 주간' 돌입, 달라지는 점은?",https://www.etoday.co.kr/news/view/2019398
4048,"""화이자 코로나 백신, 2주간 일반 냉동고 보관 가능""",http://www.cstimes.com/news/articleView.html?idxno=458538
4049,"삼양홀딩스-엠큐렉스, mRNA 코로나19 백신 개발 위해 맞손",http://www.edaily.co.kr/news/newspath.asp?newsid=01902406629018744
4050,"씨젠, 스코틀랜드에 247억원 규모 코로나19 진단키트 공급",https://www.sedaily.com/NewsView/22L6MHSBK8
4051,전남 코로나19 감염 확산…방역수칙 강화 등 '비상',https://www.nocutnews.co.kr/news/5541741
4052,박세리도 코로나 감염. 연이은 감염에 방송가 비상,http://www.viewsnnews.com/article?q=191248
4053,"기업銀, 롯데칠성과 코로나19 극복 위한 협력사업 업무협약",https://view.asiae.co.kr/article/2021042309012457505
4054,"[포토]코로나 신규 확진 닷새 만에 700명대 아래로, 주말 사이 주춤하나",http://www.edaily.co.kr/news/newspath.asp?newsid=01246406629019728
4055,"日, 코로나19 신규확진 나흘째 5천명 넘어… 전체 사망자수 1만명 육박",https://view.asiae.co.kr/article/2021042421123272490
4056,"코로나19 백신, 빨리 많이 맞아야",http://www.whosaeng.com/126642
4057,"코로나19 '특별 방역 주간' 돌입, 달라지는 점은?",https://www.etoday.co.kr/news/view/2019398
4058,"""화이자 코로나 백신, 2주간 일반 냉동고 보관 가능""",http://www.cstimes.com/news/articleView.html?idxno=458538
4059,"삼양홀딩스-엠큐렉스, mRNA 코로나19 백신 개발 위해 맞손",http://www.edaily.co.kr/news/newspath.asp?newsid=01902406629018744
4060,"씨젠, 스코틀랜드에 247억원 규모 코로나19 진단키트 공급",https://www.sedaily.com/NewsView/22L6MHSBK8
4061,전남 코로나19 감염 확산…방역수칙 강화 등 '비상',https://www.nocutnews.co.kr/news/5541741
4062,박세리도 코로나 감염. 연이은 감염에 방송가 비상,http://www.viewsnnews.com/article?q=191248
4063,"기업銀, 롯데칠성과 코로나19 극복 위한 협력사업 업무협약",https://view.asiae.co.kr/article/2021042309012457505
4064,"[포토]코로나 신규 확진 닷새 만에 700명대 아래로, 주말 사이 주춤하나",http://www.edaily.co.kr/news/newspath.asp?newsid=01246406629019728
4065,"日, 코로나19 신규확진 나흘째 5천명 넘어… 전체 사망자수 1만명 육박",https://view.asiae.co.kr/article/2021042421123272490
4066,"코로나19 백신, 빨리 많이 맞아야",http://www.whosaeng.com/126642
